province;red;green;blue;type;name;DRAWN;notes
1;20;0;170;sea;Unnamed;DRAWN
2;20;10;170;sea;Unnamed;DRAWN
3;20;20;170;sea;Unnamed;DRAWN
4;20;30;170;sea;Unnamed;DRAWN
5;20;40;170;sea;Unnamed;DRAWN
6;20;50;170;sea;Unnamed;DRAWN
7;20;60;170;sea;Unnamed;DRAWN
8;20;70;170;sea;Unnamed;DRAWN
9;20;80;170;sea;Unnamed;DRAWN
10;20;90;170;sea;Unnamed;DRAWN
11;20;100;170;sea;Unnamed;DRAWN
12;20;110;170;sea;Unnamed;DRAWN
13;20;120;170;sea;Unnamed;DRAWN
14;20;130;170;sea;Unnamed;DRAWN
15;20;140;170;sea;Unnamed;DRAWN
16;20;150;170;sea;Unnamed;DRAWN
17;20;160;170;sea;Unnamed;DRAWN
18;20;170;170;sea;Unnamed;DRAWN
19;20;180;170;sea;Unnamed;DRAWN
20;20;190;170;sea;Unnamed;DRAWN
21;20;200;170;sea;Unnamed;DRAWN
22;21;0;170;sea;Unnamed;DRAWN
23;21;10;170;sea;Unnamed;DRAWN
24;21;20;170;sea;Unnamed;DRAWN
25;21;30;170;sea;Unnamed;DRAWN
26;21;40;170;sea;Unnamed;DRAWN
27;21;50;170;sea;Unnamed;DRAWN
28;21;60;170;sea;Unnamed;DRAWN
29;21;70;170;sea;Unnamed;DRAWN
30;21;80;170;sea;Unnamed;DRAWN
31;21;90;170;sea;Unnamed;DRAWN
32;21;100;170;sea;Unnamed;DRAWN
33;21;110;170;sea;Unnamed;DRAWN
34;21;120;170;sea;Unnamed;DRAWN
35;21;130;170;sea;Unnamed;DRAWN
36;21;140;170;sea;Unnamed;DRAWN
37;21;150;170;sea;Unnamed;DRAWN
38;21;160;170;sea;Unnamed;DRAWN
39;21;170;170;sea;Unnamed;DRAWN
40;21;180;170;sea;Unnamed;DRAWN
41;21;190;170;sea;Unnamed;DRAWN
42;21;200;170;sea;Unnamed;DRAWN
43;22;0;170;sea;Unnamed;DRAWN
44;22;10;170;sea;Unnamed;DRAWN
45;22;20;170;sea;Unnamed;DRAWN
46;22;30;170;sea;Unnamed;DRAWN
47;22;40;170;sea;Unnamed;DRAWN
48;22;50;170;sea;Unnamed;DRAWN
49;22;60;170;sea;Unnamed;DRAWN
50;22;70;170;sea;Unnamed;DRAWN
51;22;80;170;sea;Unnamed;DRAWN
52;22;90;170;sea;Unnamed;DRAWN
53;22;100;170;sea;Unnamed;DRAWN
54;22;110;170;sea;Unnamed;DRAWN
55;22;120;170;sea;Unnamed;DRAWN
56;22;130;170;sea;Unnamed;DRAWN
57;22;140;170;sea;Unnamed;DRAWN
58;22;150;170;sea;Unnamed;DRAWN
59;22;160;170;sea;Unnamed;DRAWN
60;22;170;170;sea;Unnamed;DRAWN
61;22;180;170;sea;Unnamed;DRAWN
62;22;190;170;sea;Unnamed;DRAWN
63;23;0;170;sea;Unnamed;DRAWN
64;23;10;170;sea;Unnamed;DRAWN
65;22;200;170;sea;Unnamed;DRAWN
66;23;20;170;sea;Unnamed;DRAWN
67;23;30;170;sea;Unnamed;DRAWN
68;23;40;170;sea;Unnamed;DRAWN
69;23;50;170;sea;Unnamed;DRAWN
70;23;60;170;sea;Unnamed;DRAWN
71;23;70;170;sea;Unnamed;DRAWN
72;23;80;170;sea;Unnamed;DRAWN
73;23;90;170;sea;Unnamed;DRAWN
74;23;100;170;sea;Unnamed;DRAWN
75;23;110;170;sea;Unnamed;DRAWN
76;23;120;170;sea;Unnamed;DRAWN
77;23;130;170;sea;Unnamed;DRAWN
78;23;140;170;sea;Unnamed;DRAWN
79;23;150;170;sea;Unnamed;DRAWN
80;23;160;170;sea;Unnamed;DRAWN
81;23;170;170;sea;Unnamed;DRAWN
82;23;180;170;sea;Unnamed;DRAWN
83;23;190;170;sea;Unnamed;DRAWN
84;23;200;170;sea;Unnamed;DRAWN
85;24;0;170;sea;Unnamed;DRAWN
86;24;10;170;sea;Unnamed;DRAWN
87;24;20;170;sea;Unnamed;DRAWN
88;24;30;170;sea;Unnamed;DRAWN
89;24;40;170;sea;Unnamed;DRAWN
90;24;50;170;sea;Unnamed;DRAWN
91;24;60;170;sea;Unnamed;DRAWN
92;24;70;170;sea;Unnamed;DRAWN
93;24;80;170;sea;Unnamed;DRAWN
94;24;90;170;sea;Unnamed;DRAWN
95;24;100;170;sea;Unnamed;DRAWN
96;24;110;170;sea;Unnamed;DRAWN
97;24;120;170;sea;Unnamed;DRAWN
98;24;130;170;sea;Unnamed;DRAWN
99;24;140;170;sea;Unnamed;DRAWN
100;24;150;170;sea;Unnamed;DRAWN
101;24;160;170;sea;Unnamed;DRAWN
102;24;170;170;sea;Unnamed;DRAWN
103;24;180;170;sea;Unnamed;DRAWN
104;24;190;170;sea;Unnamed;DRAWN
105;24;200;170;sea;Unnamed;DRAWN
106;25;0;170;sea;Unnamed;DRAWN
107;25;10;170;sea;Unnamed;DRAWN
108;25;20;170;sea;Unnamed;DRAWN
109;25;30;170;sea;Unnamed;DRAWN
110;25;40;170;sea;Unnamed;DRAWN
111;25;50;170;sea;Unnamed;DRAWN
112;25;60;170;sea;Unnamed;DRAWN
113;25;70;170;sea;Unnamed;DRAWN
114;25;80;170;sea;Unnamed;DRAWN
115;25;90;170;sea;Unnamed;DRAWN
116;25;100;170;sea;Unnamed;DRAWN
117;25;110;170;sea;Unnamed;DRAWN
118;25;120;170;sea;Unnamed;DRAWN
119;25;130;170;sea;Unnamed;DRAWN
120;25;140;170;sea;Unnamed;DRAWN
121;25;150;170;sea;Unnamed;DRAWN
122;25;160;170;sea;Unnamed;DRAWN
123;25;170;170;sea;Unnamed;DRAWN
124;25;180;170;sea;Unnamed;DRAWN
125;25;190;170;sea;Unnamed;DRAWN
126;25;200;170;sea;Unnamed;DRAWN
127;26;0;170;sea;Unnamed;DRAWN
128;26;10;170;sea;Unnamed;DRAWN
129;26;20;170;sea;Unnamed;DRAWN
130;26;30;170;sea;Unnamed;DRAWN
131;26;40;170;sea;Unnamed;DRAWN
132;26;50;170;sea;Unnamed;DRAWN
133;26;60;170;sea;Unnamed;DRAWN
134;26;70;170;sea;Unnamed;DRAWN
135;26;80;170;sea;Unnamed;DRAWN
136;26;90;170;sea;Unnamed;DRAWN
137;26;100;170;sea;Unnamed;DRAWN
138;26;110;170;sea;Unnamed;DRAWN
139;26;120;170;sea;Unnamed;DRAWN
140;26;130;170;sea;Unnamed;DRAWN
141;26;140;170;sea;Unnamed;DRAWN
142;26;150;170;sea;Unnamed;DRAWN
143;26;160;170;sea;Unnamed;DRAWN
144;26;170;170;sea;Unnamed;DRAWN
145;26;180;170;sea;Unnamed;DRAWN
146;26;190;170;sea;Unnamed;DRAWN
147;26;200;170;sea;Unnamed;DRAWN
148;27;0;170;sea;Unnamed;DRAWN
149;27;10;170;sea;Unnamed;DRAWN
150;27;20;170;sea;Unnamed;DRAWN
151;27;30;170;sea;Unnamed;DRAWN
152;27;40;170;sea;Unnamed;DRAWN
153;27;50;170;sea;Unnamed;DRAWN
154;27;60;170;sea;Unnamed;DRAWN
155;27;70;170;sea;Unnamed;DRAWN
156;27;80;170;sea;Unnamed;DRAWN
157;27;90;170;sea;Unnamed;DRAWN
158;27;100;170;sea;Unnamed;DRAWN
159;27;110;170;sea;Unnamed;DRAWN
160;27;120;170;sea;Unnamed;DRAWN
161;27;130;170;sea;Unnamed;DRAWN
162;27;140;170;sea;Unnamed;DRAWN
163;27;150;170;sea;Unnamed;DRAWN
164;27;160;170;sea;Unnamed;DRAWN
165;27;170;170;sea;Unnamed;DRAWN
166;27;180;170;sea;Unnamed;DRAWN
167;27;190;170;sea;Unnamed;DRAWN
168;27;200;170;sea;Unnamed;DRAWN
169;28;0;170;sea;Unnamed;DRAWN
170;28;10;170;sea;Unnamed;DRAWN
171;28;20;170;sea;Unnamed;DRAWN
172;28;30;170;sea;Unnamed;DRAWN
173;28;40;170;sea;Unnamed;DRAWN
174;28;50;170;sea;Unnamed;DRAWN
175;28;60;170;sea;Unnamed;DRAWN
176;28;70;170;sea;Unnamed;DRAWN
177;28;80;170;sea;Unnamed;DRAWN
178;28;90;170;sea;Unnamed;DRAWN
179;28;100;170;sea;Unnamed;DRAWN
180;28;110;170;sea;Unnamed;DRAWN
181;28;120;170;sea;Unnamed;DRAWN
182;28;130;170;sea;Unnamed;DRAWN
183;28;140;170;sea;Unnamed;DRAWN
184;28;150;170;sea;Unnamed;DRAWN
185;28;160;170;sea;Unnamed;DRAWN
186;28;170;170;sea;Unnamed;DRAWN
187;28;180;170;sea;Unnamed;DRAWN
188;28;190;170;sea;Unnamed;DRAWN
189;28;200;170;sea;Unnamed;DRAWN
190;29;0;170;sea;Unnamed;DRAWN
191;29;10;170;sea;Unnamed;DRAWN
192;29;20;170;sea;Unnamed;DRAWN
193;29;30;170;sea;Unnamed;DRAWN
194;29;40;170;sea;Unnamed;DRAWN
195;29;50;170;sea;Unnamed;DRAWN
196;29;60;170;sea;Unnamed;DRAWN
197;29;70;170;sea;Unnamed;DRAWN
198;29;80;170;sea;Unnamed;DRAWN
199;29;90;170;sea;Unnamed;DRAWN
200;29;100;170;sea;Unnamed;DRAWN
201;29;110;170;sea;Unnamed;DRAWN
202;29;120;170;sea;Unnamed;DRAWN
203;29;130;170;sea;Unnamed;DRAWN
204;29;140;170;sea;Unnamed;DRAWN
205;29;150;170;sea;Unnamed;DRAWN
206;29;160;170;sea;Unnamed;DRAWN
207;29;170;170;sea;Unnamed;DRAWN
208;29;180;170;sea;Unnamed;DRAWN
209;29;190;170;sea;Unnamed;DRAWN
210;29;200;170;sea;Unnamed;DRAWN
211;30;0;170;sea;Unnamed;DRAWN
212;30;10;170;sea;Unnamed;DRAWN
213;30;20;170;sea;Unnamed;DRAWN
214;30;30;170;sea;Unnamed;DRAWN
215;30;40;170;sea;Unnamed;DRAWN
216;30;50;170;sea;Unnamed;DRAWN
217;30;60;170;sea;Unnamed;DRAWN
218;30;70;170;sea;Unnamed;DRAWN
219;30;80;170;sea;Unnamed;DRAWN
220;30;90;170;sea;Unnamed;DRAWN
221;30;100;170;sea;Unnamed;DRAWN
222;30;110;170;sea;Unnamed;DRAWN
223;30;120;170;sea;Unnamed;DRAWN
224;30;130;170;sea;Unnamed;DRAWN
225;30;140;170;sea;Unnamed;DRAWN
226;30;150;170;sea;Unnamed;DRAWN
227;30;160;170;sea;Unnamed;DRAWN
228;30;170;170;sea;Unnamed;DRAWN
229;30;180;170;sea;Unnamed;DRAWN
230;30;190;170;sea;Unnamed;DRAWN
231;30;200;170;sea;Unnamed;DRAWN
